DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTJTONUNKWN,PARTJTONPRE1940,PARTJTON194049,PARTJTON195059,PARTJTON196069,PARTJTON197079,PARTJTON198089,PARTJTON199099,PARTJTON200009,PARTJTON201019,PARTJTON202029,PARTJTONTOTAL,PARTJTOFFUNKWN,PARTJTOFFPRE1940,PARTJTOFF194049,PARTJTOFF195059,PARTJTOFF196069,PARTJTOFF197079,PARTJTOFF198089,PARTJTOFF199099,PARTJTOFF200009,PARTJTOFF201019,PARTJTOFF202029,PARTJTOFFTOTAL,PARTJTUNKWNTOT,PARTJTPRE1940TOT,PARTJT194049TOT,PARTJT195059TOT,PARTJT196069TOT,PARTJT197079TOT,PARTJT198089TOT,PARTJT199099TOT,PARTJT200009TOT,PARTJT201019TOT,PARTJT202029TOT,PARTJTTOTAL,PARTJGONAUNKWN,PARTJGONAPRE1940,PARTJGONA194049,PARTJGONA195059,PARTJGONA196069,PARTJGONA197079,PARTJGONA198089,PARTJGONA199099,PARTJGONA200009,PARTJGONA201019,PARTJGONA202029,PARTJGONATOTAL,PARTJGONBUNKWN,PARTJGONBPRE1940,PARTJGONB194049,PARTJGONB195059,PARTJGONB196069,PARTJGONB197079,PARTJGONB198089,PARTJGONB199099,PARTJGONB200009,PARTJGONB201019,PARTJGONB202029,PARTJGONBTOTAL,PARTJGOFFUNKWN,PARTJGOFFPRE1940,PARTJGOFF194049,PARTJGOFF195059,PARTJGOFF196069,PARTJGOFF197079,PARTJGOFF198089,PARTJGOFF199099,PARTJGOFF200009,PARTJGOFF201019,PARTJGOFF202029,PARTJGOFFTOTAL,PARTJGUNKWNTOT,PARTJGPRE1940TOT,PARTJG194049TOT,PARTJG195059TOT,PARTJG196069TOT,PARTJG197079TOT,PARTJG198089TOT,PARTJG199099TOT,PARTJG200009TOT,PARTJG201019TOT,PARTJG202029TOT,PARTJGTOTAL,PARTJUNKWNTOT,PARTJPRE1940TOT,PARTJ194049TOT,PARTJ195059TOT,PARTJ196069TOT,PARTJ197079TOT,PARTJ198089TOT,PARTJ199099TOT,PARTJ200009TOT,PARTJ201019TOT,PARTJ202029TOT,PARTJTOTAL
03/01/22,2018,20190377,35712,3,ACADIAN GAS PIPELINE SYSTEM,Natural Gas,INTRASTATE,LOUISIANA,5.581,0,2.29,14.702,212.61,42.446,116.54,15.954,1.358,309.333,,720.814,,,,,,,,,,,,,5.581,0,2.29,14.702,212.61,42.446,116.54,15.954,1.358,309.333,,720.814,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,5.581,0,2.29,14.702,212.61,42.446,116.54,15.954,1.358,309.333,,720.814
03/01/22,2018,20190613,35959,21,"ACACIA NATURAL GAS, L.L.C.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,3.595,116.447,2.747,,122.789,,0,,,,,,,,,,0,0,0,0,0,0,0,0,3.595,116.447,2.747,,122.789,0,0,0,0,0,0,0,0.612,0,0,,0.612,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0.612,0,0,,0.612,0,0,0,0,0,0,0,4.207,116.447,2.747,,123.401
03/01/22,2018,20190424,35760,117,AIR PRODUCTS & CHEMICALS INC,Hydrogen Gas,INTERSTATE,LOUISIANA,0,0,0,0,0,0.67,37.3,59.83,61.05,169.86,,328.71,,,,,,,,,,,,,0,0,0,0,0,0.67,37.3,59.83,61.05,169.86,,328.71,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.67,37.3,59.83,61.05,169.86,,328.71
03/01/22,2018,20190424,35760,117,AIR PRODUCTS & CHEMICALS INC,Hydrogen Gas,INTERSTATE,TEXAS,0,0,0,0,0,11.33,10.3,22.75,79.09,26.78,,150.25,,,,,,,,,,,,,0,0,0,0,0,11.33,10.3,22.75,79.09,26.78,,150.25,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,11.33,10.3,22.75,79.09,26.78,,150.25
03/01/22,2018,20190424,35760,117,AIR PRODUCTS & CHEMICALS INC,Hydrogen Gas,INTRASTATE,CALIFORNIA,0,0,0,0,2.58,0,1.97,1.59,7.49,0.48,,14.11,,,,,,,,,,,,,0,0,0,0,2.58,0,1.97,1.59,7.49,0.48,,14.11,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2.58,0,1.97,1.59,7.49,0.48,,14.11
03/01/22,2018,20190424,35760,117,AIR PRODUCTS & CHEMICALS INC,Hydrogen Gas,INTRASTATE,OHIO,0,0,1.54,0,0,0.49,0,0,0,0,,2.03,,,,,,,,,,,,,0,0,1.54,0,0,0.49,0,0,0,0,,2.03,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,1.54,0,0,0.49,0,0,0,0,,2.03
03/01/22,2018,20190424,35760,117,AIR PRODUCTS & CHEMICALS INC,Hydrogen Gas,INTRASTATE,TEXAS,0,5.68,0,2.15,0,3.69,6.28,19.26,11.25,4.32,,52.63,,,,,,,,,,,,,0,5.68,0,2.15,0,3.69,6.28,19.26,11.25,4.32,,52.63,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,5.68,0,2.15,0,3.69,6.28,19.26,11.25,4.32,,52.63
03/01/22,2018,20190304,35625,117,AIR PRODUCTS & CHEMICALS INC,Other Gas-Carbon Monoxide,INTRASTATE,TEXAS,0,0,0,0,0,15.51,8.75,12.13,53.47,0.02,,89.88,,,,,,,,,,,,,0,0,0,0,0,15.51,8.75,12.13,53.47,0.02,,89.88,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15.51,8.75,12.13,53.47,0.02,,89.88
03/01/22,2018,20190311,35644,117,AIR PRODUCTS & CHEMICALS INC,Other Gas-Fuel Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,9.99,0,0,,9.99,,,,,,,,,,,,,0,0,0,0,0,0,0,9.99,0,0,,9.99,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9.99,0,0,,9.99
03/01/22,2018,20190308,35629,117,AIR PRODUCTS & CHEMICALS INC,Synthetic Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,21.68,0.17,0.6,,22.45,,,,,,,,,,,,,0,0,0,0,0,0,0,21.68,0.17,0.6,,22.45,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21.68,0.17,0.6,,22.45
03/01/22,2018,20191009,36373,180,SPIRE ALABAMA INC.,Natural Gas,INTRASTATE,ALABAMA,0,0,2.458,10.662,33.114,31.257,114.447,8.201,24.143,1.588,,225.87,,,,,,,,,,,,,0,0,2.458,10.662,33.114,31.257,114.447,8.201,24.143,1.588,,225.87,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,2.458,10.662,33.114,31.257,114.447,8.201,24.143,1.588,,225.87
03/01/22,2018,20190687,36036,189,"AMERICAN MIDSTREAM (ALATENN), LLC",Natural Gas,INTERSTATE,ALABAMA,0,0,0,139,75,10,2,12,0,0,,238,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,139,75,10,2,12,0,0,,238,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,139,75,10,2,12,0,0,,238
03/01/22,2018,20190687,36036,189,"AMERICAN MIDSTREAM (ALATENN), LLC",Natural Gas,INTERSTATE,MISSISSIPPI,0,0,0,27.85,6.65,0,0,0,0,0,,34.5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,27.85,6.65,0,0,0,0,0,,34.5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,27.85,6.65,0,0,0,0,0,,34.5
03/01/22,2018,20190687,36036,189,"AMERICAN MIDSTREAM (ALATENN), LLC",Natural Gas,INTERSTATE,TENNESSEE,0,0,0,16.41,5.96,0,0,0,0,0,,22.37,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,16.41,5.96,0,0,0,0,0,,22.37,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,16.41,5.96,0,0,0,0,0,,22.37
03/01/22,2018,20190414,35750,207,ALASKA PIPELINE CO,Natural Gas,INTRASTATE,ALASKA,0,0,0,0,100.25,108.006,122.577,10.39,7.571,39.926,,388.72,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,100.25,108.006,122.577,10.39,7.571,39.926,,388.72,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,100.25,108.006,122.577,10.39,7.571,39.926,,388.72
03/01/22,2018,20190692,36535,270,"ALEXANDRIA MUNICIPLE GAS SYSTEM, CITY OF",Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0.11,,0.11,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.11,,0.11,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.11,,0.11
03/01/22,2018,20190885,39793,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,CONNECTICUT,0,0,0,157.33,141.58,3.7,15.38,41.3,5.21,22.49,,386.99,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,157.33,141.58,3.7,15.38,41.3,5.21,22.49,,386.99,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,157.33,141.58,3.7,15.38,41.3,5.21,22.49,,386.99
03/01/22,2018,20190885,39793,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,MASSACHUSETTS,0,0,0,147.57,145.87,17.32,26.61,49.3,19.75,8.42,0,414.84,0,0,0,0,0,0,0,0,41.87,0,0,41.87,0,0,0,147.57,145.87,17.32,26.61,49.3,61.62,8.42,0,456.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.57,145.87,17.32,26.61,49.3,61.62,8.42,0,456.71
03/01/22,2018,20190885,39793,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,NEW JERSEY,0,0,0,51.84,29.06,0.35,45.72,8.15,0.65,0.11,,135.88,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,51.84,29.06,0.35,45.72,8.15,0.65,0.11,,135.88,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,51.84,29.06,0.35,45.72,8.15,0.65,0.11,,135.88
03/01/22,2018,20190885,39793,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,NEW YORK,0,0,0,18.08,42.1,0.01,0.52,1.09,5.6,20.03,,87.43,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,18.08,42.1,0.01,0.52,1.09,5.6,20.03,,87.43,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,18.08,42.1,0.01,0.52,1.09,5.6,20.03,,87.43
03/01/22,2018,20190885,39793,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,OCS-Atlantic,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3.57,0,,3.57,0,0,0,0,0,0,0,0,3.57,0,,3.57,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3.57,0,,3.57
03/01/22,2018,20190885,39793,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,RHODE ISLAND,0,0,0,28.75,15.03,2.34,5.32,7.94,0.52,0.15,,60.05,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,28.75,15.03,2.34,5.32,7.94,0.52,0.15,,60.05,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,28.75,15.03,2.34,5.32,7.94,0.52,0.15,,60.05
03/01/22,2018,20190375,36618,383,AMARILLO NATURAL GAS INC,Natural Gas,INTRASTATE,KANSAS,0,0,0,0,0,0,0,,1.72,0,,1.72,,,,,,,,,,,,,0,0,0,0,0,0,0,,1.72,0,,1.72,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1.72,0,,1.72
03/01/22,2018,20190375,36618,383,AMARILLO NATURAL GAS INC,Natural Gas,INTRASTATE,TEXAS,0,0,0,10.256,1.05,0,0.114,2.21,0,0.6,,14.23,,,,,,,,,,,,,0,0,0,10.256,1.05,0,0.114,2.21,0,0.6,,14.23,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,10.256,1.05,0,0.114,2.21,0,0.6,,14.23
03/01/22,2018,20190580,35924,402,"MARKWEST ENERGY EAST TEXAS GAS COMPANY, L.L.C.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7.35,9.35,4.09,,20.79,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,7.35,9.35,4.09,,20.79,0,0,0,0,0,0,0,7.35,9.35,4.09,,20.79
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,ARKANSAS,0,0,0,24.204,20.326,19.784,0.069,0,0,0,,64.383,,,,,,,,,,,,,0,0,0,24.204,20.326,19.784,0.069,0,0,0,,64.383,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,24.204,20.326,19.784,0.069,0,0,0,,64.383
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,ILLINOIS,0,0,237.307,113.831,209.353,31.804,15.505,15.788,10.624,2.068,,636.28,,,,,,,,,,,,,0,0,237.307,113.831,209.353,31.804,15.505,15.788,10.624,2.068,,636.28,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,237.307,113.831,209.353,31.804,15.505,15.788,10.624,2.068,,636.28
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,INDIANA,0,0,31.44,307.118,346.468,164.65,33.678,85.163,4.253,3.439,,976.209,,,,,,,,,,,,,0,0,31.44,307.118,346.468,164.65,33.678,85.163,4.253,3.439,,976.209,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,31.44,307.118,346.468,164.65,33.678,85.163,4.253,3.439,,976.209
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,IOWA,0,0,200.565,145.629,222.71,5.834,1.484,19.338,3.863,2.122,,601.545,,,,,,,,,,,,,0,0,200.565,145.629,222.71,5.834,1.484,19.338,3.863,2.122,,601.545,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,200.565,145.629,222.71,5.834,1.484,19.338,3.863,2.122,,601.545
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,KANSAS,0,0,350.674,146,242.102,2.201,29.984,52.843,8.229,0.066,,832.099,,,,,,,,,,,,,0,0,350.674,146,242.102,2.201,29.984,52.843,8.229,0.066,,832.099,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,350.674,146,242.102,2.201,29.984,52.843,8.229,0.066,,832.099
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,KENTUCKY,0,0,0,115.616,115.188,43.48,0.029,3.8,0.007,0.003,,278.123,,,,,,,,,,,,,0,0,0,115.616,115.188,43.48,0.029,3.8,0.007,0.003,,278.123,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,115.616,115.188,43.48,0.029,3.8,0.007,0.003,,278.123
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,LOUISIANA,0,0,0,319.927,486.844,107.868,22.869,9.317,0.818,4.763,,952.406,,,,,,,,,,,,,0,0,0,319.927,486.844,107.868,22.869,9.317,0.818,4.763,,952.406,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,319.927,486.844,107.868,22.869,9.317,0.818,4.763,,952.406
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,MICHIGAN,0,0,166.259,257.773,394.624,293.549,111.912,77.176,8.804,1.97,,1312.067,,,,,,,,,,,,,0,0,166.259,257.773,394.624,293.549,111.912,77.176,8.804,1.97,,1312.067,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,166.259,257.773,394.624,293.549,111.912,77.176,8.804,1.97,,1312.067
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,MISSISSIPPI,0,0,0,155.516,135.569,75.446,0.094,0.563,5.476,0.296,,372.96,,,,,,,,,,,,,0,0,0,155.516,135.569,75.446,0.094,0.563,5.476,0.296,,372.96,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,155.516,135.569,75.446,0.094,0.563,5.476,0.296,,372.96
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,MISSOURI,0,0,94.39,78.644,72.521,5.091,0.243,20.373,0,0.951,,272.213,,,,,,,,,,,,,0,0,94.39,78.644,72.521,5.091,0.243,20.373,0,0.951,,272.213,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,94.39,78.644,72.521,5.091,0.243,20.373,0,0.951,,272.213
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,NEBRASKA,0,0,3.621,4.114,0,0.544,0.36,0,0,0,,8.639,,,,,,,,,,,,,0,0,3.621,4.114,0,0.544,0.36,0,0,0,,8.639,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,3.621,4.114,0,0.544,0.36,0,0,0,,8.639
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,OHIO,0,0,0,95.841,77.577,84.124,6.73,45.808,4.204,2.028,,316.312,,,,,,,,,,,,,0,0,0,95.841,77.577,84.124,6.73,45.808,4.204,2.028,,316.312,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,95.841,77.577,84.124,6.73,45.808,4.204,2.028,,316.312
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,OKLAHOMA,0,0,57.734,31.085,96.762,94.265,65.992,0,0.109,0.217,,346.164,,,,,,,,,,,,,0,0,57.734,31.085,96.762,94.265,65.992,0,0.109,0.217,,346.164,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,57.734,31.085,96.762,94.265,65.992,0,0.109,0.217,,346.164
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,TENNESSEE,0,0,0,125.501,125.29,73.694,0,0.196,0,4.187,,328.868,,,,,,,,,,,,,0,0,0,125.501,125.29,73.694,0,0.196,0,4.187,,328.868,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,125.501,125.29,73.694,0,0.196,0,4.187,,328.868
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,TEXAS,0,0,1.716,0,89.04,20.682,25.614,0,0.01,0,,137.062,,,,,,,,,,,,,0,0,1.716,0,89.04,20.682,25.614,0,0.01,0,,137.062,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,1.716,0,89.04,20.682,25.614,0,0.01,0,,137.062
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,WISCONSIN,0,0,109.603,369.881,949.119,236.101,3.523,76.455,63.684,6.449,,1814.815,,,,,,,,,,,,,0,0,109.603,369.881,949.119,236.101,3.523,76.455,63.684,6.449,,1814.815,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,109.603,369.881,949.119,236.101,3.523,76.455,63.684,6.449,,1814.815
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,2.881,0,0.048,,2.929,,,,,,,,,,,,,0,0,0,0,0,0,0,2.881,0,0.048,,2.929,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2.881,0,0.048,,2.929
03/01/22,2018,20190987,36977,473,ANADARKO PETROLEUM CORP,Natural Gas,INTERSTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,3,,3,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,3,,3
03/01/22,2018,20190987,36977,473,ANADARKO PETROLEUM CORP,Natural Gas,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,15.2,,15.2,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,15.2,,15.2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,15.2,,15.2
03/01/22,2018,20190987,36977,473,ANADARKO PETROLEUM CORP,Natural Gas,INTERSTATE,WYOMING,0,0,0,0,48.51,112.75,16.82,61.97,2.23,0,,242.28,,,,,,,,,,,,,0,0,0,0,48.51,112.75,16.82,61.97,2.23,0,,242.28,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,48.51,112.75,16.82,61.97,2.23,0,,242.28
03/01/22,2018,20190987,36977,473,ANADARKO PETROLEUM CORP,Natural Gas,INTRASTATE,COLORADO,0,0,0,0,0,1.96,0,0,0,1.4,,3.36,,,,,,,,,,,,,0,0,0,0,0,1.96,0,0,0,1.4,,3.36,117.46,0,0,0,0,133.69,81.79,16.83,36.33,43.83,,429.93,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,117.46,0,0,0,0,133.69,81.79,16.83,36.33,43.83,,429.93,117.46,0,0,0,0,135.65,81.79,16.83,36.33,45.23,,433.29
03/01/22,2018,20190987,36977,473,ANADARKO PETROLEUM CORP,Natural Gas,INTRASTATE,UTAH,0,0,0,0,0,0,0,0,3.4,0.13,,3.53,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3.4,0.13,,3.53,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3.4,0.13,,3.53
03/01/22,2018,20190987,36977,473,ANADARKO PETROLEUM CORP,Natural Gas,INTRASTATE,WYOMING,6,0,0,0,0,51.82,0,12.2,0,0,,70.02,,,,,,,,,,,,,6,0,0,0,0,51.82,0,12.2,0,0,,70.02,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,6,0,0,0,0,51.82,0,12.2,0,0,,70.02
